Date,Open,High,Low,Close,Volume,Symbol
11/04/2018,217,218.4,214.26,215.63,324700,HBL
12/04/2018,215.01,215.01,210,210.71,540900,HBL
13/04/2018,209.6,210.9,208.75,209.17,851700,HBL
16/04/2018,207.05,210.5,207.05,209.05,266900,HBL
17/04/2018,208.99,208.99,203.56,205.87,2731400,HBL
18/04/2018,206,206,198.5,199.29,1696600,HBL
19/04/2018,198.01,202.7,195.06,199.54,1278300,HBL
20/04/2018,200,202.7,195.6,197.44,532600,HBL
23/04/2018,198,198.98,196.5,198.37,1088000,HBL
24/04/2018,198.05,201.75,197.57,200.78,967700,HBL
25/04/2018,200.79,200.79,198.51,199.17,186800,HBL
26/04/2018,199.99,200,193.99,195.97,1507700,HBL
27/04/2018,197,198.48,195,196.5,1792500,HBL
30/04/2018,197.22,199.5,192.5,194.7,1038700,HBL
02/05/2018,196,196,190.12,191.07,1244600,HBL
03/05/2018,191.25,194.4,183.5,184.98,1477300,HBL
04/05/2018,183.1,185,180.07,181.75,895900,HBL
07/05/2018,180,181,177,178.01,714500,HBL
08/05/2018,177.05,178.3,175,176.52,1388000,HBL
09/05/2018,177.1,177.98,173,176.06,1882200,HBL
10/05/2018,177.01,178.5,174,174.57,1138100,HBL
11/05/2018,172.31,176.5,172.31,175.79,192000,HBL
14/05/2018,175.5,175.5,169.49,170.02,950200,HBL
15/05/2018,170.46,172,168.5,170.01,1547000,HBL
16/05/2018,170.95,170.99,169.2,170.12,546800,HBL
17/05/2018,169.12,170.98,167.5,168.68,446200,HBL
18/05/2018,169,170,166.99,167.93,423100,HBL
21/05/2018,170.9,172,168,171.75,1227500,HBL
22/05/2018,171,176,171,175.17,1312900,HBL
23/05/2018,175.6,180.5,174,175.06,851300,HBL
24/05/2018,174,177.01,173,174.67,565600,HBL
25/05/2018,173.01,176.49,170,170.61,562200,HBL
28/05/2018,173.95,174.5,169.01,170.53,693200,HBL
29/05/2018,168.52,174.7,168.52,174.1,298400,HBL
30/05/2018,174,174,169,169.46,1429600,HBL
31/05/2018,169.05,175.5,166.56,171.19,2840200,HBL
01/06/2018,165,174.25,165,172.91,1123500,HBL
04/06/2018,172,176.49,171,174.8,2057700,HBL
05/06/2018,175,183.54,174.02,181.72,1459400,HBL
06/06/2018,181,189.74,180.02,189.47,2251200,HBL
07/06/2018,190,190.8,184.11,184.88,1147000,HBL
11/06/2018,184.99,190.99,183,188.82,1887300,HBL
12/06/2018,187.03,189.99,181,182.28,441500,HBL
13/06/2018,182.5,185.25,181.25,183.53,595200,HBL
14/06/2018,183.6,185,180,181.24,1778400,HBL
19/06/2018,181.99,182,178,179.81,1486900,HBL
20/06/2018,179.39,179.5,172.67,173.45,1245900,HBL
21/06/2018,172,172,167.06,167.79,2413900,HBL
22/06/2018,167.78,169.69,163.25,163.86,3013200,HBL
25/06/2018,163.86,166.5,161.12,164.99,1842500,HBL
26/06/2018,165.79,167.75,164.1,165.15,2101000,HBL
27/06/2018,166.7,168.25,164,164.44,1152600,HBL
28/06/2018,164.1,166.25,162.01,164.72,962600,HBL
29/06/2018,164,167,164,166.44,1015100,HBL
02/07/2018,167.89,169.5,167,168.59,442400,HBL
03/07/2018,169.39,169.5,167,167.1,365800,HBL
04/07/2018,166.5,166.5,160.12,161.44,665500,HBL
05/07/2018,162.7,163,160,160.8,837900,HBL
06/07/2018,163.89,163.89,158.5,160.77,395000,HBL
09/07/2018,162,162,156.04,156.76,1117500,HBL
10/07/2018,157.05,162.75,155.1,161.32,1972900,HBL
11/07/2018,160,163,157.05,158.59,942000,HBL
12/07/2018,158.3,161,155,159.95,996600,HBL
13/07/2018,159,167.94,159,167.94,2358100,HBL
16/07/2018,170,171,160,164.04,3641800,HBL
17/07/2018,163.5,165.99,161.3,163.6,784300,HBL
18/07/2018,164.5,170.5,164.5,170.01,2095800,HBL
19/07/2018,175,176,172.25,174.88,1750900,HBL
20/07/2018,175,175,170,170.71,978100,HBL
23/07/2018,170,171.8,166.1,167.06,854000,HBL
24/07/2018,167,170.55,165.75,169.95,1819100,HBL
26/07/2018,175,175,169.99,172.35,1845600,HBL
27/07/2018,173.49,180.95,171.6,179.66,2799700,HBL
30/07/2018,183,188.6,181.6,185.47,2940700,HBL
31/07/2018,185.52,185.52,176.6,177.58,1794000,HBL
01/08/2018,175.3,179.5,172,176.09,619500,HBL
02/08/2018,176.95,177.51,167.29,167.29,2233800,HBL
03/08/2018,161.5,164,159.03,162.05,5034700,HBL
06/08/2018,162.7,165,162,162.52,770400,HBL
07/08/2018,163.8,165.5,160.46,161.08,1039000,HBL
08/08/2018,161.25,162.75,160,161.12,646400,HBL
09/08/2018,160.28,162,160,161.6,703300,HBL
10/08/2018,161.98,162.49,159.81,160.95,1802500,HBL
13/08/2018,161.2,161.85,158.05,158.27,557800,HBL
15/08/2018,158.88,159.39,156,156.58,403400,HBL
16/08/2018,155.4,156.5,151.02,151.96,2042100,HBL
17/08/2018,152.02,154.05,151.13,151.74,2536300,HBL
20/08/2018,152.98,156.98,151.6,154.07,1224000,HBL
24/08/2018,155,156,152.4,152.97,676300,HBL
27/08/2018,153,154,152.25,153.49,992900,HBL
28/08/2018,153.9,154.1,153,153.61,830400,HBL
29/08/2018,153.94,154.35,153.5,153.74,235900,HBL
30/08/2018,154,154,151.01,151.52,573400,HBL
31/08/2018,151.75,152.8,150.5,151.03,1475100,HBL
03/09/2018,151.5,152,150.51,151.42,348100,HBL
04/09/2018,151.7,152.65,151.1,152,241500,HBL
05/09/2018,152.3,152.89,150.4,152.28,974200,HBL
06/09/2018,152.72,154.8,151.82,154.09,656900,HBL
07/09/2018,154.9,154.9,151.25,151.89,379500,HBL
10/09/2018,151.21,152.5,147.05,148.1,958100,HBL
11/09/2018,148.89,149.99,146.2,147.11,308500,HBL
12/09/2018,148.49,148.49,145.8,146.5,325600,HBL
13/09/2018,147,148.61,144.05,147.48,1252100,HBL
14/09/2018,148.5,148.5,142.06,144.69,4929900,HBL
17/09/2018,144.69,144.69,141.35,143.24,938900,HBL
18/09/2018,143.98,146.5,141.72,145.46,2683200,HBL
19/09/2018,146,148.99,143.5,146.67,1296900,HBL
24/09/2018,147.5,151,147,148.44,1171400,HBL
25/09/2018,148.99,149.98,148,148.45,246300,HBL
26/09/2018,149,149,145.51,146.86,421000,HBL
27/09/2018,147,148,145.7,147.38,419500,HBL
28/09/2018,148,152,146.5,151.37,1229500,HBL
01/10/2018,152.5,152.99,150.13,151.81,459500,HBL
02/10/2018,152.79,152.79,148.51,149.05,381200,HBL
03/10/2018,149.56,149.98,148,148.18,81800,HBL
04/10/2018,148.99,148.99,144.02,144.87,219800,HBL
05/10/2018,144.15,146.5,138.48,142.05,1167100,HBL
08/10/2018,140.51,142,134.95,134.95,1785300,HBL
09/10/2018,136,141.69,134,135.93,3460200,HBL
10/10/2018,137.79,139.48,134.51,137.88,2068600,HBL
11/10/2018,138.49,138.49,133.05,133.87,439900,HBL
12/10/2018,132.61,132.79,127.5,131.35,2528100,HBL
15/10/2018,131.25,133.99,126.51,130.18,2186800,HBL
16/10/2018,130.5,132.99,127,127.99,1213400,HBL
17/10/2018,129.49,130.5,128,129.72,1053900,HBL
18/10/2018,128.55,131,125.15,127.94,1309400,HBL
19/10/2018,126.61,128.5,125.5,127.1,1485800,HBL
22/10/2018,127.8,130.97,127.51,129.01,2559300,HBL
23/10/2018,128.25,128.5,125,125.1,1200800,HBL
24/10/2018,129,131.35,129,131.35,2804200,HBL
25/10/2018,133,136.99,124.79,125.62,8518600,HBL
26/10/2018,125,131.9,123.51,131.78,5299800,HBL
29/10/2018,135.1,138.36,134.5,138.36,3028700,HBL
30/10/2018,139,145.27,138.36,144.92,3609000,HBL
31/10/2018,145.1,147.49,141.76,145.65,1765700,HBL
01/11/2018,145,146.5,142.5,144.34,1427000,HBL
02/11/2018,144.2,150.1,144.2,147.14,2751900,HBL
05/11/2018,146.5,146.5,142,145.42,1032700,HBL
06/11/2018,145.42,145.9,138.15,141.89,1784500,HBL
07/11/2018,144,144.89,141.99,143.34,1095300,HBL
08/11/2018,144,144.1,140.1,141.54,507800,HBL
09/11/2018,138.72,143,138.72,139.1,811300,HBL
12/11/2018,141,141.95,137.56,137.91,844100,HBL
13/11/2018,138,139,136.3,138.23,359000,HBL
14/11/2018,137,142.9,135.99,139.26,1508600,HBL
15/11/2018,140,146.22,139.11,146.1,2684400,HBL
16/11/2018,146.5,148.5,144,144.89,1207400,HBL
19/11/2018,144,145.5,141.55,142.33,630400,HBL
20/11/2018,143.99,143.99,141.16,142.11,222300,HBL
22/11/2018,140.5,142.5,135.26,136.46,1263600,HBL
23/11/2018,135.15,137.75,132.48,136.65,1388900,HBL
26/11/2018,137,140,137,138.78,812100,HBL
27/11/2018,139.9,143.11,137.5,142.64,1512700,HBL
28/11/2018,143.4,145,140.51,141,685500,HBL
29/11/2018,141.5,143.25,139.98,142.61,1776000,HBL
30/11/2018,142.5,146,136.99,139.86,7556700,HBL
03/12/2018,141.51,141.9,132.87,134.41,3315000,HBL
04/12/2018,135.9,138.53,135,138.1,1331200,HBL
05/12/2018,138.75,138.75,133.51,136.02,2092800,HBL
06/12/2018,136.2,137.5,132,132.52,2431600,HBL
07/12/2018,132,133.99,130.99,132.51,769300,HBL
10/12/2018,134,138,133.5,136.99,1509000,HBL
11/12/2018,137,137,133.62,133.99,258600,HBL
12/12/2018,133,134.2,129.5,130.17,1385400,HBL
13/12/2018,131,132,126.38,129.61,617900,HBL
14/12/2018,129.8,133,129.5,132.21,713700,HBL
17/12/2018,131,131,127.25,127.81,573000,HBL
18/12/2018,127.51,128,124.85,125.04,1059000,HBL
19/12/2018,125.49,126.5,124.4,125.48,476100,HBL
20/12/2018,126.49,127.9,123.5,124.78,1377000,HBL
21/12/2018,125,127,120.8,124.59,3164400,HBL
24/12/2018,124.4,125,122.15,124.39,373200,HBL
26/12/2018,124.5,126.8,124,125.3,705900,HBL
27/12/2018,126,126.39,119.04,122.56,715300,HBL
28/12/2018,121.79,122.74,117.25,120.25,1909900,HBL
31/12/2018,119.06,124,117.5,120.45,2761000,HBL
01/01/2019,119.35,124,118.12,123.25,1191400,HBL
02/01/2019,123.97,126.4,122.11,123.14,846500,HBL
03/01/2019,123.5,125,122.99,123.51,281500,HBL
04/01/2019,123,127,122.9,125.41,581000,HBL
07/01/2019,126,130,126,129.6,1550900,HBL
08/01/2019,130.2,132,128.75,130.42,2399000,HBL
09/01/2019,131,132,130.6,131.46,1110900,HBL
10/01/2019,132,133.25,131.65,132.02,529000,HBL
11/01/2019,132,133.89,130.5,132.93,1420000,HBL
14/01/2019,133.5,134.9,133.5,134.25,1138000,HBL
15/01/2019,134.25,135.99,133.25,134.63,589700,HBL
16/01/2019,134,136,133.74,135.31,1350000,HBL
17/01/2019,135.98,135.98,132.01,135.37,560900,HBL
18/01/2019,135.49,135.99,133.8,134.05,367500,HBL
21/01/2019,134.05,139,134.05,137.93,1392300,HBL
22/01/2019,138.1,142,138.1,141.5,1728000,HBL
23/01/2019,142.9,145,142.9,144.61,3115400,HBL
24/01/2019,149,149.89,146.6,148.01,3149600,HBL
25/01/2019,148.95,150,148.5,149.28,3286200,HBL
28/01/2019,149.5,151.5,148.55,149.9,1247300,HBL
29/01/2019,149.4,149.95,148,149.27,737400,HBL
30/01/2019,148.7,150,148.7,149.08,822100,HBL
31/01/2019,149,150.24,148,148.88,1225500,HBL
01/02/2019,149.95,151.99,149.8,150.83,1441800,HBL
04/02/2019,150.71,152.98,150.5,151.43,922400,HBL
06/02/2019,152.1,152.1,149.05,149.48,612500,HBL
07/02/2019,150,150.5,148.15,148.73,1720400,HBL
08/02/2019,149.49,149.91,144.1,145.72,1768200,HBL
11/02/2019,148,148.3,139.99,142.13,1373800,HBL
12/02/2019,142.9,144,137.5,139.91,1208700,HBL
13/02/2019,140.98,142.94,139.98,140.35,1104400,HBL
14/02/2019,140.2,142,138.23,141.28,1359200,HBL
15/02/2019,141.99,142.5,140.1,140.93,604000,HBL
18/02/2019,142,142,139.7,140.52,789500,HBL
19/02/2019,140.99,140.99,136.12,137.49,697800,HBL
20/02/2019,136.01,139.9,136,139.36,2123200,HBL
21/02/2019,140.19,140.28,132.53,135.13,2487900,HBL
22/02/2019,135.13,135.13,130.8,133.51,1467400,HBL
25/02/2019,134,134,129.5,130.09,992000,HBL
26/02/2019,130,131.99,127.25,129.07,1331300,HBL
27/02/2019,128,131,123,130.12,1572100,HBL
28/02/2019,131.5,132.8,128,131.43,1337900,HBL
01/03/2019,132,136.35,131.89,135.53,1860600,HBL
04/03/2019,136.01,139.4,136.01,138.03,2366500,HBL
05/03/2019,138,139,136,137.89,890100,HBL
06/03/2019,137,137.75,136,136.58,561900,HBL
07/03/2019,137.8,138,136.05,136.56,929900,HBL
08/03/2019,136.99,136.99,135.5,135.98,1112300,HBL
11/03/2019,136.99,138.8,135,135.96,846900,HBL
12/03/2019,136.1,136.99,132.99,133.94,551200,HBL
13/03/2019,134.49,135.53,133.5,135.03,380100,HBL
14/03/2019,133.76,136,133.76,135.01,284300,HBL
15/03/2019,134.06,135.68,131.99,132.89,430100,HBL
18/03/2019,132.5,137.9,131.98,137.23,672700,HBL
19/03/2019,137,137.01,134.25,135.6,895000,HBL
20/03/2019,136.2,136.2,134.2,135.6,1341800,HBL
21/03/2019,135,137.2,133.2,135.93,380800,HBL
22/03/2019,136.99,137.45,135.97,136.58,237700,HBL
25/03/2019,137.25,137.45,135,136.55,471400,HBL
26/03/2019,136.9,136.9,135.27,136.27,250300,HBL
27/03/2019,136.5,140,135,135.99,628700,HBL
28/03/2019,135.97,137,133.1,134.6,911100,HBL
29/03/2019,134,137,131.1,132.49,2144800,HBL
01/04/2019,132.9,133.4,130.65,132,1903100,HBL
02/04/2019,132.05,133,126,128.57,441400,HBL
03/04/2019,129.5,129.57,126.01,126.55,306700,HBL
04/04/2019,126.55,126.9,123.02,125.14,1587800,HBL
05/04/2019,125.01,126,124,124.65,1524200,HBL
08/04/2019,124.6,126.5,122.51,125.29,267900,HBL
09/04/2019,125.5,128.16,123.25,124.27,2558700,HBL
10/04/2019,124.99,124.99,120.3,122.74,1082300,HBL
11/04/2019,123.89,124.25,121.98,123.62,2141600,HBL
12/04/2019,125,129.7,123.13,125.87,2495900,HBL
15/04/2019,126,130.89,125.01,128.01,2926100,HBL
16/04/2019,129,129.5,126.25,127.54,603400,HBL
17/04/2019,127,127.5,121.17,121.28,2805200,HBL
18/04/2019,121.25,125.25,121.2,123.81,1478200,HBL
19/04/2019,124,130,124,127.1,1758600,HBL
22/04/2019,128.4,128.4,123.05,123.49,424100,HBL
23/04/2019,123.51,123.51,120.01,121.38,925600,HBL
24/04/2019,121.5,125,121.25,122.22,1137000,HBL
25/04/2019,122.51,128.05,122.51,126.92,1688300,HBL
26/04/2019,126.92,128.5,126.03,127.15,1421100,HBL
29/04/2019,127.75,129.2,125.5,128.2,1649300,HBL
30/04/2019,128.49,130.2,126.1,127.32,1575100,HBL
02/05/2019,126.52,126.98,125.1,126.13,287000,HBL
03/05/2019,125.55,126,121.5,122.44,450700,HBL
06/05/2019,122.4,123.48,121.03,122.25,1079400,HBL
07/05/2019,121.21,128.36,121.21,127.81,1296800,HBL
08/05/2019,128,129.12,125,127.38,1037900,HBL
09/05/2019,125.9,128,124.05,124.73,477500,HBL
10/05/2019,124.06,125.51,123.4,123.81,219800,HBL
13/05/2019,124.9,127.5,123,123.48,954500,HBL
14/05/2019,125.4,125.5,123,123.93,421500,HBL
15/05/2019,122.25,125.95,122,122.26,415900,HBL
16/05/2019,122.5,122.5,117.12,119.81,1693100,HBL
17/05/2019,121.9,121.9,118,118.92,418800,HBL
20/05/2019,120.88,123,118.2,121.57,1405900,HBL
21/05/2019,122.65,122.99,118.1,119.57,2842900,HBL
22/05/2019,120,125.39,119.5,123.76,2176800,HBL
23/05/2019,126.05,128.7,125,127.13,1630100,HBL
24/05/2019,127.13,128.48,125.51,126.27,3292700,HBL
27/05/2019,126,127.99,125,126.74,575800,HBL
28/05/2019,126.74,127,122,122.96,2868700,HBL
29/05/2019,122.97,125.99,122.97,124.43,1465100,HBL
30/05/2019,124.43,125.97,122.25,123.51,1840900,HBL
03/06/2019,123,128.4,122,127.42,2058200,HBL
10/06/2019,126.69,126.69,123,123.53,853200,HBL
11/06/2019,124.89,124.89,122.01,122.68,983700,HBL
12/06/2019,122.68,125.5,122.6,125.11,686300,HBL
13/06/2019,124,126.9,123.6,124.45,909600,HBL
14/06/2019,125,125,123.6,123.89,636000,HBL
17/06/2019,124.51,124.51,122.5,123.34,309000,HBL
18/06/2019,123.5,124,122.56,122.92,383900,HBL
19/06/2019,123.75,124.05,121.72,122.03,567800,HBL
20/06/2019,122.49,123.5,122,122.95,89400,HBL
21/06/2019,123.8,123.8,121.21,122.31,502300,HBL
24/06/2019,122.29,122.31,120.05,120.28,177200,HBL
25/06/2019,121,121.65,119,119.81,305600,HBL
26/06/2019,120.11,120.11,116.05,116.62,1270600,HBL
27/06/2019,117,117.8,112.75,114.37,879800,HBL
28/06/2019,115,115,110.28,113.26,4935300,HBL
01/07/2019,112.98,115.85,111.99,115.17,348100,HBL
02/07/2019,115,118,114.5,117.34,348500,HBL
03/07/2019,117.9,121.99,116.8,120.24,525500,HBL
04/07/2019,122,123.94,119.7,120.82,1600600,HBL
05/07/2019,121,122.25,117.51,118.75,278300,HBL
08/07/2019,119.85,119.85,114.51,115.38,533900,HBL
09/07/2019,115.38,117.44,114.31,115.48,839500,HBL
10/07/2019,115.98,117.98,115.63,116.22,591700,HBL
11/07/2019,116.06,119.1,116.06,118.3,370400,HBL
12/07/2019,119,119.5,118,118.89,249400,HBL
15/07/2019,119,119.5,115.7,118.98,1624700,HBL
16/07/2019,119.5,121.25,118.8,120.42,809600,HBL
17/07/2019,121,122.25,120,121.61,1185400,HBL
18/07/2019,122,122,117.01,118.34,4648200,HBL
19/07/2019,118,121,116,118.57,1109800,HBL
22/07/2019,119,122,118,121.07,1581700,HBL
23/07/2019,122,122.49,120.5,121.92,1138000,HBL
24/07/2019,122.45,122.45,118.5,119.83,3291700,HBL
25/07/2019,119.01,121.5,118.75,120.96,572800,HBL
26/07/2019,121,121.35,119.75,120.25,341100,HBL
29/07/2019,119.53,121.95,119.53,120.36,694100,HBL
30/07/2019,120.4,120.45,118.5,119.01,800200,HBL
31/07/2019,119.1,120.51,117.55,120.28,644700,HBL
01/08/2019,120.95,121.89,119.03,120,288400,HBL
02/08/2019,120.9,120.94,117,117.97,372100,HBL
05/08/2019,117.5,117.89,114,115.51,368000,HBL
06/08/2019,115.5,117.9,113.25,115.89,703800,HBL
07/08/2019,116.94,117.87,113.25,114.36,1031000,HBL
08/08/2019,113.94,115,110,110.88,1122200,HBL
09/08/2019,111.5,113.24,105.5,106.17,1349000,HBL
16/08/2019,103.31,107.02,102.01,106.15,813100,HBL
19/08/2019,106.45,111.45,106,111.45,475100,HBL
20/08/2019,112,117.02,111.7,117.02,586400,HBL
21/08/2019,118.5,120.5,117.55,119.29,1004000,HBL
22/08/2019,120,122.4,118.1,121.05,583000,HBL
23/08/2019,121,121.5,117.56,118.06,423600,HBL
26/08/2019,117,117.95,114.15,115.93,184900,HBL
27/08/2019,115,115.89,110.75,113.53,1512700,HBL
28/08/2019,113.89,115.4,113,113.25,663400,HBL
29/08/2019,114,115,110,110.74,690400,HBL
30/08/2019,112.24,114,108.21,109.57,1290300,HBL
02/09/2019,111,113,110.1,110.99,294700,HBL
03/09/2019,112,112.98,109.61,110.72,292300,HBL
04/09/2019,110.5,111,106.5,110.27,1152000,HBL
05/09/2019,109.99,113.75,108.01,111.41,591700,HBL
06/09/2019,111.4,116.98,110,116.29,1104800,HBL
11/09/2019,116,122.1,115.25,121.72,1916400,HBL
12/09/2019,120.05,127.24,120.05,123.28,1970400,HBL
13/09/2019,122,123.5,118.35,118.96,1201800,HBL
16/09/2019,119.5,122.15,118.01,121.63,732200,HBL
17/09/2019,121.49,125,120.01,123.8,1766600,HBL
18/09/2019,124,125.44,122,122.9,612200,HBL
19/09/2019,122,125.4,122,124.89,900900,HBL
20/09/2019,125.25,126,122.55,123.73,852600,HBL
23/09/2019,123.21,123.99,120.21,120.92,305400,HBL
24/09/2019,120.01,121.5,119.05,120.07,705000,HBL
25/09/2019,119.75,120,117.5,117.86,543800,HBL
26/09/2019,117.21,117.95,114.16,114.97,723100,HBL
27/09/2019,115.97,120,113.1,119.59,699500,HBL
30/09/2019,120.75,121.49,117.25,118.17,428800,HBL
01/10/2019,118.4,119.32,117.5,118.93,122800,HBL
02/10/2019,119.9,124.5,119.02,124.07,1075400,HBL
03/10/2019,125.49,128.9,123.5,126.01,1434400,HBL
04/10/2019,126.5,128,124.25,126.02,788900,HBL
07/10/2019,125.8,128.5,124.52,126.5,1494800,HBL
08/10/2019,127.01,128.95,126.5,127.77,1804600,HBL
09/10/2019,127.5,129.4,127.25,128.91,521800,HBL
10/10/2019,128.18,131.89,128.15,130.87,1983200,HBL
11/10/2019,131.02,136.1,129.4,135.56,2343000,HBL
14/10/2019,133.01,136,132.1,132.95,477000,HBL
15/10/2019,133,133.98,131,133.54,1097700,HBL
16/10/2019,133,135,132.12,134.4,566900,HBL
17/10/2019,134.4,135,130.12,131.08,705000,HBL
18/10/2019,132.49,132.6,126.81,128.69,1210000,HBL
21/10/2019,128.69,128.69,124,125.62,998500,HBL
22/10/2019,126.48,127.48,125,127.01,382500,HBL
23/10/2019,127.47,133,126.01,126.92,771300,HBL
24/10/2019,127,129,127,127.98,322400,HBL
25/10/2019,127.98,128,126,126.55,301900,HBL
28/10/2019,127.35,129.5,125.53,128.21,539800,HBL
29/10/2019,128.9,128.99,127.25,128.06,903700,HBL
30/10/2019,128.49,128.49,125.85,127.1,533000,HBL
31/10/2019,127.25,129.38,127.25,127.95,682400,HBL
01/11/2019,126.5,131.99,126.5,128.97,222400,HBL
04/11/2019,129,135,129,134.79,1590500,HBL
05/11/2019,135,135.9,133.21,134.05,988200,HBL
06/11/2019,135.5,135.99,134,134.51,1410000,HBL
07/11/2019,134,139.89,133.02,133.94,790100,HBL
08/11/2019,134.5,136.95,134.07,135.42,310000,HBL
11/11/2019,136.5,138.99,136,138.41,1547000,HBL
12/11/2019,139.89,139.89,137,138.06,431200,HBL
13/11/2019,138.88,142.5,136.3,141.99,1420800,HBL
14/11/2019,143.7,145,139,140.01,1122500,HBL
15/11/2019,140.99,143.5,138.5,141.77,758100,HBL
18/11/2019,143.25,143.25,140.5,141.43,1373600,HBL
19/11/2019,141.5,144,139,141.14,849500,HBL
20/11/2019,141.14,141.14,136.5,137.25,458800,HBL
21/11/2019,139,139,134.01,134.8,612500,HBL
22/11/2019,135.9,138,134.5,137.9,451600,HBL
25/11/2019,137.9,139.95,137,139.54,397200,HBL
26/11/2019,139,142.4,137,139.03,4643500,HBL
27/11/2019,140.01,142,139,140.78,492900,HBL
28/11/2019,140,142,139.55,140.48,862800,HBL
29/11/2019,142,147,140.6,146.43,4288700,HBL
02/12/2019,150,153.75,147.01,153.75,2114800,HBL
03/12/2019,155,159.39,153,153.63,1812200,HBL
04/12/2019,153.99,156.4,152.99,154.66,1421600,HBL
05/12/2019,156.4,161.4,155.5,157.23,2402100,HBL
06/12/2019,158,159.85,155.05,155.97,973500,HBL
09/12/2019,156,156,151.01,153.69,362300,HBL
10/12/2019,154,154.49,150.03,153.46,652500,HBL
11/12/2019,153.46,155.49,152.6,153.51,2474800,HBL
12/12/2019,153.75,155,150.17,153.94,575500,HBL
13/12/2019,155.89,156.7,153.01,156.01,1331600,HBL
16/12/2019,155.11,161.4,155,160.87,1754500,HBL
17/12/2019,161,167.75,160.3,165.84,2611000,HBL
18/12/2019,164.56,168.39,163.12,165.92,1132800,HBL
19/12/2019,166.98,166.98,159.5,161.6,1269200,HBL
20/12/2019,161.51,163.9,161,162.26,836900,HBL
23/12/2019,162,162,156,156.54,1378300,HBL
24/12/2019,156,159,156,157.34,1092900,HBL
26/12/2019,159.79,165,158.01,164.62,735500,HBL
27/12/2019,164.99,166.5,161.25,163.21,1455500,HBL
30/12/2019,164.49,165,157.99,159.37,703600,HBL
31/12/2019,159.5,160,156,157.42,969900,HBL
01/01/2020,159,164.2,158.75,162.92,675200,HBL
02/01/2020,165,168.99,164.1,168.1,3173800,HBL
03/01/2020,169.5,176.5,160.65,163.3,7295200,HBL
06/01/2020,160.55,163.49,159.98,161.23,1191100,HBL
07/01/2020,158.55,167.95,158.55,166.93,1429600,HBL
08/01/2020,163.5,168.25,159.5,160.55,3016100,HBL
09/01/2020,164,168.4,164,168.07,2783200,HBL
10/01/2020,169,170,167.25,169.11,2040200,HBL
13/01/2020,169,172,168,170.98,2117500,HBL
14/01/2020,170.47,173.25,169.8,171.24,848900,HBL
15/01/2020,171.24,171.88,169.1,170.8,1300700,HBL
16/01/2020,169.26,171.2,168.2,170.32,617600,HBL
17/01/2020,170,172.5,169.7,170.83,670100,HBL
20/01/2020,171,171,166,168.55,1059600,HBL
21/01/2020,169.82,170.9,166,168.01,458400,HBL
22/01/2020,167.13,170,167.13,168.45,530100,HBL
23/01/2020,168.99,170.8,168,169.93,436100,HBL
24/01/2020,169.5,171,168.5,169.02,691900,HBL
27/01/2020,168.55,170.49,167.6,169.95,357700,HBL
28/01/2020,169,170,166.49,167.87,487500,HBL
29/01/2020,168.7,168.7,163.5,164.03,549000,HBL
30/01/2020,164.98,165.97,161,164.83,706400,HBL
31/01/2020,164.89,165.45,162.15,163.12,352000,HBL
03/02/2020,163.12,163.12,155,157.08,1992700,HBL
04/02/2020,157.2,159.4,155.01,156.6,2196900,HBL
06/02/2020,157.99,160.5,157.98,159.28,1292300,HBL
07/02/2020,160.99,160.99,156,156.61,1255900,HBL
10/02/2020,156.61,158,154.11,155.94,598200,HBL
11/02/2020,158,158,152.2,154.6,792100,HBL
12/02/2020,155.85,158.9,154.01,156.73,667200,HBL
13/02/2020,156.9,160,154.5,159.35,530300,HBL
14/02/2020,159.9,163,159.15,162.26,1241700,HBL
17/02/2020,160.6,171.5,157.51,169,4521300,HBL
18/02/2020,169,175.5,169,171.78,5376100,HBL
19/02/2020,171.9,174.5,169.11,170.59,1681200,HBL
20/02/2020,168.02,169,165,167.78,1321800,HBL
21/02/2020,168,169.99,166,166.29,577200,HBL
24/02/2020,168.9,168.9,160.12,161.45,1465100,HBL
25/02/2020,159.9,162,158.1,158.81,1237100,HBL
26/02/2020,159,161,154.5,157.79,718900,HBL
27/02/2020,156.01,162.24,151,159.63,956400,HBL
28/02/2020,157.77,159.9,155,156.79,964300,HBL
02/03/2020,159,161,157.1,159.97,1376300,HBL
03/03/2020,160.77,162.95,159.01,160.11,1025300,HBL
04/03/2020,160,160.35,157.2,159.68,301200,HBL
05/03/2020,160.7,162.75,153.11,154.56,1503700,HBL
06/03/2020,154,154.5,148.49,149.41,1001000,HBL
09/03/2020,138.96,139.95,138.96,138.96,1098800,HBL
10/03/2020,138.96,147,138,145.21,2319100,HBL
11/03/2020,146.01,151.5,146,147.83,2048900,HBL
12/03/2020,145.02,145.02,137.49,137.75,1954500,HBL
13/03/2020,134.8,142,128.11,139.32,1962000,HBL
16/03/2020,133.07,136,128.88,128.88,1145000,HBL
17/03/2020,123,128,119.22,119.22,1768000,HBL
18/03/2020,116,119,110.28,110.28,1349800,HBL
19/03/2020,100.86,113,100.86,108.48,3119100,HBL
20/03/2020,116,116.15,106,115.1,2936000,HBL
24/03/2020,106.47,106.47,106.47,106.47,250196,HBL
25/03/2020,98.49,100,98.49,98.51,1741689,HBL
26/03/2020,93,103.5,93,101.92,1249833,HBL
27/03/2020,101.92,102.75,95.5,100.06,1735110,HBL
30/03/2020,100.06,100.99,95.6,99.67,854399,HBL
